2.15322          -5.86861       
2.15159          -5.87625       
2.15159          -5.87625       
2.15159          -5.87625       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.15972          -5.83351       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.16785          -5.79639       
2.17800          -5.75375       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17800          -5.75375       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17800          -5.75375       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.17597          -5.76354       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.17597          -5.76354       
2.18139          -5.73886       
2.18004          -5.74489       
2.18004          -5.74489       
2.18004          -5.74489       
2.17597          -5.76354       
2.18613          -5.72716       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18207          -5.73664       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.18410          -5.73235       
2.19426          -5.71005       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.19223          -5.71442       
2.20238          -5.69432       
2.19832          -5.70234       
2.20035          -5.69832       
2.20035          -5.69832       
2.20035          -5.69832       
2.21051          -5.67975       
2.20848          -5.68349       
2.20848          -5.68349       
2.20848          -5.68349       
2.20848          -5.68349       
2.21661          -5.66949       
2.21661          -5.66949       
2.22270          -5.65917       
2.22473          -5.65582       
2.22473          -5.65582       
2.22880          -5.64902       
2.23286          -5.64260       
2.23692          -5.63631       
2.23896          -5.63322       
2.25074          -5.61576       
2.24911          -5.61813       
2.25724          -5.60642       
2.26699          -5.59240       
2.26537          -5.59466       
2.28365          -5.56994       
2.28162          -5.57264       
2.30600          -5.54096       
2.30600          -5.54096       
2.33038          -5.51062       
2.33038          -5.51062       
2.35476          -5.48130       
2.35476          -5.48130       
2.37914          -5.45281       
2.37914          -5.45281       
2.40149          -5.42739       
2.41368          -5.41365       
2.43603          -5.38884       
2.45838          -5.36414       
2.47057          -5.35081       
2.49292          -5.32653       
2.51730          -5.29995       
2.54371          -5.27126       
2.56606          -5.24699       
2.59207          -5.21864       
2.61482          -5.19384       
2.63920          -5.16726       
2.66358          -5.14069       
2.69000          -5.11170       
2.71234          -5.08700       
2.73673          -5.06005       
2.76314          -5.03066       
2.78549          -5.00562       
2.80824          -4.98009       
2.83425          -4.95071       
2.85863          -4.92303       
2.88301          -4.89516       
2.90739          -4.86701       
2.93177          -4.83867       
2.95778          -4.80836       
2.94802          -4.81979       
2.98053          -4.78141       
3.00491          -4.75238       
3.03092          -4.72128       
3.02117          -4.73300       
3.05367          -4.69362       
3.07805          -4.66384       
3.10243          -4.63374       
3.12681          -4.60334       
3.15119          -4.57263       
3.17558          -4.54162       
3.19996          -4.51029       
3.22434          -4.47861       
3.24872          -4.44657       
3.27310          -4.41417       
3.29748          -4.38139       
3.32186          -4.34825       
3.34624          -4.31471       
3.37062          -4.28080       
3.39500          -4.24651       
3.41938          -4.21185       
3.44376          -4.17676       
3.46814          -4.14124       
3.49415          -4.10307       
3.48440          -4.11746       
3.51690          -4.06904       
3.54128          -4.03213       
3.56566          -3.99479       
3.59167          -3.95466       
3.58192          -3.96978       
3.61605          -3.91656       
3.60630          -3.93186       
3.63881          -3.88039       
3.66319          -3.84123       
3.68919          -3.79909       
3.67944          -3.81498       
3.71357          -3.75911       
3.70382          -3.77515       
3.73633          -3.72117       
3.76233          -3.67746       
3.75258          -3.69394       
3.78509          -3.63848       
3.80947          -3.59631       
3.83385          -3.55363       
3.85823          -3.51035       
3.88261          -3.46648       
3.90902          -3.41854       
3.90293          -3.42969       
3.93137          -3.37713       
3.95738          -3.32869       
3.94763          -3.34694       
3.98013          -3.28554       
4.00451          -3.23875       
4.03052          -3.18833       
4.02077          -3.20732       
4.05531          -3.13956       
4.04921          -3.15164       
4.07766          -3.09472       
4.10204          -3.04530       
4.12804          -2.99209       
4.11829          -3.01215       
4.15242          -2.94142       
4.14267          -2.96177       
4.17680          -2.89000       
4.16705          -2.91066       
4.20118          -2.83785       
4.19143          -2.85880       
4.22556          -2.78493       
4.21581          -2.80620       
4.24995          -2.73124       
4.24019          -2.75281       
4.27433          -2.67661       
4.26457          -2.69856       
4.29871          -2.62117       
4.28895          -2.64345       
4.32309          -2.56493       
4.31333          -2.58754       
4.34747          -2.50769       
4.33772          -2.53070       
4.37185          -2.44961       
4.36210          -2.47296       
4.39623          -2.39050       
4.38648          -2.41427       
4.42061          -2.33041       
4.41086          -2.35456       
4.44499          -2.26937       
4.43524          -2.29390       
4.46937          -2.20728       
4.45962          -2.23225       
4.49213          -2.14834       
4.48400          -2.16949       
4.51041          -2.10028       
4.50838          -2.10566       
4.53439          -2.03604       
4.52463          -2.06229       
4.55877          -1.96964       
4.55172          -1.98898       
4.58315          -1.90186       
4.57746          -1.91777       
4.59940          -1.85600       
4.59777          -1.86062       
4.61565          -1.80939       
4.61403          -1.81409       
4.63191          -1.76211       
4.63028          -1.76687       
4.64816          -1.71403       
4.64654          -1.71887       
4.66279          -1.66961       
4.66685          -1.65725       
4.68067          -1.61521       
4.67904          -1.62022       
4.69692          -1.56455       
4.69530          -1.56966       
4.71358          -1.51153       
4.72171          -1.48506       
4.71155          -1.51806       
4.73796          -1.43125       
4.74609          -1.40415       
4.73864          -1.42901       
4.76194          -1.35055       
4.75625          -1.36992       
4.76437          -1.34218       
4.77657          -1.29991       
4.78469          -1.27146       
4.78063          -1.28582       
4.77657          -1.29991       
4.79282          -1.24218       
4.80095          -1.21296       
4.79688          -1.22762       
4.80907          -1.18337       
4.80501          -1.19821       
4.81923          -1.14592       
4.81314          -1.16844       
4.82736          -1.11553       
4.82126          -1.13836       
4.83548          -1.08480       
4.84361          -1.05364       
4.83345          -1.09253       
4.85174          -1.02205       
4.84158          -1.06147       
4.85987          -0.99001       
4.84971          -1.02999       
4.86596          -0.96529       
4.85783          -0.99807       
4.87409          -0.93235       
4.86596          -0.96529       
4.88384          -0.89250       
4.87680          -0.92127       
4.89237          -0.85679       
4.88221          -0.89925       
4.90009          -0.82366       
4.89847          -0.83061       
4.89034          -0.86535       
4.90822          -0.78855       
4.89847          -0.83061       
4.89847          -0.83061       
4.91635          -0.75285       
4.90659          -0.79562       
4.92488          -0.71497       
4.91879          -0.74200       
4.91472          -0.76004       
4.93260          -0.67970       
4.93098          -0.68728       
4.92827          -0.69961       
4.92285          -0.72413       
4.94113          -0.64010       
4.93504          -0.66844       
4.94885          -0.60377       
4.94723          -0.61149       
4.94317          -0.63059       
4.95698          -0.56471       
4.95536          -0.57260       
4.95129          -0.59213       
4.94723          -0.61149       
4.96348          -0.53212       
4.96348          -0.53212       
4.95536          -0.57260       
4.97324          -0.48405       
4.97161          -0.49225       
4.96755          -0.51249       
4.96348          -0.53212       
4.98136          -0.44181       
4.97974          -0.45019       
4.97161          -0.49225       
4.97161          -0.49225       
4.98786          -0.40798       
4.98380          -0.42918       
4.97974          -0.45019       
4.99193          -0.38707       
4.98786          -0.40798       
4.98786          -0.40798       
5.00005          -0.34433       
4.99599          -0.36579       
4.99599          -0.36579       
5.00412          -0.32259       
